mol_a,mol_b,complex_pred_dg (kcal/mol),complex_pred_dg_err (kcal/mol),solvent_pred_dg (kcal/mol),solvent_pred_dg_err (kcal/mol),exp_ddg (kcal/mol),pred_ddg (kcal/mol),pred_ddg_err (kcal/mol),mle_ddg (kcal/mol),mle_ddg_err (kcal/mol)
43,20,3.726831471233921,0.05429116413185679,3.245991279170789,0.053299711925830086,-0.5187900000000001,0.48084019206313244,0.07608146813888839,0.19106848429948986,0.1253309086030702
43,41,10.88241103103515,0.05706661966191941,11.290003271517746,0.05669929641973296,0.6099700000000006,-0.4075922404825932,0.08044507004242653,-0.28106890522401873,0.12589969347174054
43,42,1.7515992213507108,0.04260159394808181,1.740495279800662,0.03910452316160539,-0.46913999999999856,0.011103941550048768,0.05782784397341625,0.2720339042026838,0.12169261046601126
43,44,0.06576439526256998,0.05211149110722201,-0.655800417090817,0.05242470876444093,-1.9510199999999989,0.721564812353387,0.07391858761133446,0.46192747909371246,0.10432695990893574
44,46,6.005834576348767,0.04632242203988139,5.14443050531626,0.04568079929826244,2.089319999999999,0.8614040710325077,0.06505768369815376,1.0934221256683703,0.08850602569196953
44,63,2.3390926949445965,0.06386493776537652,2.9794281866918997,0.0662303870819492,1.387039999999999,-0.6403354917473036,0.09200649134055836,-0.9550949562691553,0.0865001846378519
47,64,-7.042338632536113,0.0638561631501841,-5.098946543698514,0.0658812738997253,-1.0888300000000015,-1.9433920888375993,0.09174939685313224,-1.894525065427076,0.09830394196462161
48,46,11.195616585692685,0.050700772197769355,10.263703957778748,0.047621058419635175,0.14700000000000024,0.9319126279139354,0.06955813041231346,0.806128315923579,0.09344075521191873
48,47,9.156207335048805,0.04659263326729597,8.298195977513855,0.043850341803516296,-0.3270899999999983,0.8580113575349506,0.06398223152615064,0.9539703144190677,0.10313784900404112
49,44,7.085077197559839,0.05159306369383044,9.707039108306954,0.049666880528074366,-2.0143899999999997,-2.6219619107471157,0.07161454630663841,-2.1165420948517273,0.10107834068901043
49,47,19.41301638994991,0.05107745296395018,20.19853982078577,0.04980509733351952,-0.3991599999999993,-0.7855234308358585,0.07134040875749098,-0.8752779706878684,0.10974824901226042
49,62_flip,16.983437599425702,0.05481867574259089,18.15565511275125,0.05391140733537123,0.2425500000000005,-1.1722175133255488,0.07688645557607428,-1.6505371869948968,0.11201166979982029
52,53,3.963397684989046,0.043823239198907,3.742817588624546,0.04351736241509045,3.397660000000001,0.22058009636450004,0.06175951040488377,0.2140403548868406,0.0848352892394985
54,52,-3.7923359541027946,0.04526400771959407,-3.0015306975674636,0.04685333798255641,-2.2157100000000014,-0.7908052565353307,0.06514649395744283,-0.980768602380051,0.08864241921568988
54,53,0.8337853831517611,0.05530572318746499,0.793763154603772,0.05530568976092969,1.1819499999999996,0.04002222854798909,0.07821408017243893,-0.7667282474932104,0.09240352644635601
54,57,-3.264013374939922,0.04224511719575788,-0.5836339401798369,0.04066444872585846,-2.29481,-2.6803794347600847,0.05863656979276064,-2.073058283246997,0.09336834395136268
55,69,-14.252926468954442,0.05594545449789152,-13.323981850292212,0.05632798658811976,-0.07910000000000039,-0.9289446186622311,0.07938977233905543,-0.9053317768083389,0.06115579287753089
56,29,10.147592568616993,0.05356722610592108,7.139780574042871,0.05329759833231144,0.9196799999999996,3.007811994574122,0.07556508254925207,2.7958302693988912,0.06978767223886988
56,35,0.5934124295296808,0.04552511921537529,-0.18830869735762565,0.04655665916700059,0.42689999999999984,0.7817211268873064,0.06511573536685578,0.6267506740336817,0.0679136600268793
56,55,1.782707510281226,0.03341981896991369,1.5433562132329102,0.03510629203272144,-0.06980000000000075,0.23935129704831595,0.048469949868640505,0.4124344975873431,0.0703480662482203
57,52,-1.4860154265731862,0.046620233606105205,-2.1605376568238435,0.04622808527857777,0.07909999999999862,0.674522230250657,0.06565426147639832,1.092289680866946,0.085885168992364
58,39,-28.819415685696068,0.062347703732995634,-30.734720769006422,0.06164919461984262,1.9356500000000008,1.9153050833103547,0.08768043885640989,2.090565221989775,0.09027664761186419
58,64,-12.667258586531313,0.05374740764560016,-14.192469392582282,0.05422593137293947,-0.2891300000000001,1.5252108060509704,0.0763494300036684,1.443680207285019,0.09385771164716193
59,48,-15.923617425892619,0.06318879175611929,-18.299176407392007,0.06146961859244594,0.10881000000000007,2.3755589814993874,0.08815518937362102,2.3556880441873487,0.10460462096937638
59,58,-1.7148363372815392,0.0715650571788257,-1.5963982067434663,0.07128237888431252,-1.0179799999999997,-0.11843813053807299,0.1010085884883819,-0.028546914105678667,0.10496533147678956
59,64,-15.121327876639906,0.07804780813413577,-16.61237469045301,0.0777676531601746,-1.3071099999999998,1.4910468138131032,0.11017834738542817,1.4151332931793403,0.09984175397472844
62_flip,41,2.578600453696458,0.06891135298797235,3.534668824014071,0.0683588069934893,0.30404999999999927,-0.9560683703176133,0.09706544732398882,-1.2090012921745616,0.12332117421156283
62_flip,42,-7.196324011790473,0.07253024788401416,-6.758646601237653,0.07277030953974532,-0.7750599999999999,-0.4376774105528201,0.10274314969197164,-0.6558984827478591,0.1190229836404413
62_flip,44,-8.705631519320425,0.06403258959260244,-8.514021521513982,0.06416001035317234,-2.25694,-0.19160999780644344,0.09064590149837906,-0.46600490785683046,0.10120026559491377
63,39,-7.416571616172137,0.05231173539920267,-8.481178727385766,0.05226226798380505,1.3641400000000008,1.0646071112136295,0.07394499520107664,0.948719029710694,0.08214007712540106
63,46,11.913620753761634,0.06293819260202142,9.640664827140615,0.06185623370642291,0.70228,2.2729559266210178,0.08824630154489622,2.0485170819375256,0.08604584815427913
65,67,-23.63455346189461,0.04739461840944686,-21.604179934100642,0.043966699867856146,-0.7557000000000009,-2.030373527793966,0.0646476647021934,-2.1567365932214155,0.07552656320085624
65,68,0.7080682754431282,0.047422193154784194,2.0606717781054416,0.04857412752699549,-0.29033000000000087,-1.3526035026623133,0.06788453629964988,-1.279790541268003,0.07528988568642513
65,69,6.7162109153342,0.04287440548520733,9.279639645065254,0.04297839207116924,-1.226700000000001,-2.563428729731054,0.06070713986618971,-2.533308100568197,0.06088397712115682
65,70,13.226290361110086,0.0581641742437994,15.466057838175539,0.05771071655070139,-0.8160000000000007,-2.2397674770654525,0.08193654843998774,-2.1977276121892864,0.07372450583512535
67,63,13.665882969878252,0.06177286761498957,10.558060429084614,0.0628249546946219,1.6819600000000001,3.1078225407936375,0.08810710587552131,3.0082067372325376,0.08328438504308791
67,68,24.672328512452832,0.04190577152260499,23.733340792211443,0.042531322838932926,0.46537000000000006,0.9389877202413902,0.05970768048864659,0.8769460519534125,0.08236521947137955
68,39,-17.554454160085808,0.06049589455520192,-20.645876501261053,0.058994036795220646,2.580730000000001,3.0914223411752464,0.08449881440251074,3.079979714989819,0.08120796055024428
69,36,16.03488086769966,0.06404612513797456,15.115044308743462,0.06375292551284786,3.2740600000000004,0.9198365589561984,0.09036781316727667,1.220730449195381,0.06492385160983742
69,60_adjust,10.176026108970246,0.06923109197343177,8.46076022884618,0.0678238142305429,2.5708600000000015,1.7152658801240674,0.09691756225067243,1.3767822905716685,0.07419782917363071
69,64,-7.823228454004773,0.06429384368255361,-11.390837727215164,0.06411230182590125,1.2923200000000001,3.567609273210391,0.09079694698001745,3.6866122595852575,0.07274903141451235
